"walletAddress","pnl","volume"
"0x8E6dCE34A4e75D280b2f9EF6B407FCcf4996376a","2.3691970572916747","1132.559194703636"
"0x4f9951055B1cf57Ae1Dbf90EA8Ab0E3362815bbd","2.3607066164722554","481.71591"
"0x408bC6cD13aa9D74444A87323B15A2C4532BC561","2.209981844912361","2580.11666"
"0xdfDFf34B39D3CE1a71cDb6B323c6faD31Dc3e4EB","2.100991414249682","4298.774037749919"
"0x858E1C20D5013887E9D0417Dc1DDCfe283341C02","2.0689294731782897","9767.48113"
"0x92A8d75F6e0F47128A60aA03F5D52Ca2Ae2A3c12","2.0083918633471862","3455.410226"
"0xB966DB3C8Bc04e238969B1c6B25B60eb709f785A","1.8702092116720652","154.29152"
"0xf490AfBf7d652b3b444Bab3ad84d9DB0d50C8178","1.8595685947437754","5752.42189"
"0x4E1e4796c10C637EDAB56461450BD8D02EFb29Db","1.787918666459958","926.8352179970576"
"0x70Ea88E8cDBe64225Cdc002C518F7Da333AAd346","1.6553109417931104","101.792118"
"0xc012Dd17f3350AA0612f9aaFa28069ad3ced66F2","1.618673034520329","589.3989704489918"
"0x41c7030e13d664B96b05461D8D7D508218246299","1.5494113497186535","1021.274118"
"0xA0b659dC75109aE5C9D9ac79f168418f4d8b0A99","1.5247212492324969","123.50808"
"0x35355bb8DE03667aDFc1B658D6FC6d0C9BA51FE4","1.4178669609079395","301.61376"
"0x88B604B71C48f90BFe5FBf3C71aF8a000b829DdD","1.3723840256279587","486.77302"
"0x6ee81d0c0541B1C125386EAb281D84d78d4B7918","1.3582381563609793","8985.051124"
"0x592B9943F7C723828703720Ad8050eA3CFbDbB9B","1.2184140199461142","72.9639598027842"
"0x4F03B3A12005aB9c78d5194C70eE0D7Ee14aa592","1.1610921368025","2273.0508"
"0x43053b238526667F34b3eeBBe00ffB179a564c74","1.0719455982799517","161.463"
"0x4532f4CE891A625EF26ea6bc34CE2B56294242bd","1.069463957561118","719.123271"
"0xCD1ae684Beb76a0D965Fbe12c72BB81B841108ce","1.04720731362","2248.25152"
"0x0851D7AcD8aDA1a05a0946198B78Fe0ACCC326Fb","1.045720560858538","383.19152"
"0x3612eB174530201622D1cD07f73B103ae7640F82","0.9493918732183276","90.25056"
"0xB2042D0b8F28A5dFB703F773BA91cD4D9D365D73","0.9419765683754407","2256.10434"
"0x599c243887E2c364C52051Ca12718C423F2D7952","0.872051627067351","198.01062"
"0x362afEFE31AF31f3ba13949aa59911fA3B98a21B","0.8435831122147028","777.05342"
"0xAac254aBaF558680F3CE368C79a3cE7BDd0635f9","0.7978291579653971","9308.18918"
"0xF83eCC95CF486259334557B3f41aeE4128Bf9A2F","0.7963839861803662","87.70457"
"0x25E810496BD7a85cA7c35eD5456999196D7B1aAc","0.7268040421366848","3032.0001"
"0xE92B3438fAcf0F9A573Dc75aC616cE0976a140cB","0.6794551595151022","109.8402699330346"
"0x3E6eba739516da138914C307D3aD817Df8Ae6e43","0.6703116638827104","231.29071"
"0xD5970bB4588438ba21d4b67A3031d7ca699f8499","0.6548347241072863","241.379818"
